id,lens,metric_space,n_cubes,overlap,eps,min_samples,n_nodes,n_edges,n_components,n_loops,avg_degree,max_degree,density,avg_node_size,max_node_size,size_entropy,collapse_ratio,score,var_mgAF_dia_total,var_mgAF_suple_1T,var_mgAF_saf,var_total_AF_mg,var_dias_saf,var_pn_hijo,var_eg_hijo,var_edad_madre,var_imc_antes,var_dif_imc,var_hijo_problema,var_consume_suple,bio_score
3207,pca_2d,all_mixed,20,0.5,1.5,2,59,69,20,30,2.34,5,0.0403,2.3,8,3.998,0.011,0.8989,4.0057,4.098,4.1418,210626.8698,6016.0256,38962.6959,0.6943,11.9869,4.9679,0.8507,0.0082,0.0167,0.28036604101895984
3117,pca_2d,all_mixed,16,0.5,1.5,2,66,80,22,36,2.42,5,0.0373,2.4,8,4.073,0.011,0.8989,3.5989,3.7128,3.5891,168532.8039,3861.8963,57268.0806,0.7138,13.2486,5.5303,0.7186,0.0,0.0149,0.23843866112849668
3192,pca_2d,all_mixed,20,0.4,2.0,2,55,55,22,22,2.0,5,0.037,2.4,8,3.902,0.011,0.8989,3.0464,3.078,3.0637,175221.655,5586.9499,39132.756,0.6852,8.9676,6.0513,1.3716,0.0207,0.035,0.2405722848220483
3225,pca_2d,all_mixed,20,0.6,1.5,2,98,221,22,145,4.51,8,0.0465,2.3,8,4.521,0.011,0.8989,4.1077,4.2561,4.192,209005.7333,5599.475,35755.4849,0.6841,13.1881,6.2401,0.9778,0.005,0.0392,0.2804144825234539
8157,umap_2d,cont_rob,16,0.5,1.5,2,82,112,24,54,2.73,7,0.0337,2.5,9,4.325,0.013,0.8987,2.9777,2.9944,3.153,81670.8337,5154.8721,100080.7725,0.579,9.1497,7.8865,1.8414,0.021,0.0238,0.2075386590401734
8265,umap_2d,cont_rob,20,0.6,1.5,2,121,283,24,186,4.68,10,0.039,2.6,9,4.689,0.013,0.8987,3.0143,3.0589,3.1658,63720.7034,4425.8409,87283.4576,0.6139,8.6289,6.4497,1.7319,0.0206,0.032,0.2003470939312768
8049,umap_2d,cont_rob,12,0.4,1.5,2,64,70,24,30,2.19,4,0.0347,2.5,9,4.068,0.013,0.8987,2.8307,2.8398,2.9756,60287.2916,4678.0586,109389.1903,0.6884,10.4603,6.995,2.5098,0.028,0.0303,0.2041394231589181
2919,pca_2d,all_mixed,8,0.4,1.5,2,48,36,24,12,1.5,3,0.0319,2.3,9,3.773,0.013,0.8987,4.4309,4.5459,4.5507,164963.4044,5611.8889,55866.9915,0.8567,11.9635,4.9594,0.7825,0.01,0.0204,0.2866999258187305
8484,umap_2d,all_mixed,16,0.3,2.0,2,55,30,34,9,1.09,3,0.0202,2.3,9,3.942,0.013,0.8987,4.4168,4.4363,4.4811,170955.8345,6370.1813,89659.2124,0.9148,9.0848,49.5961,5.3058,0.0105,0.0516,0.2926040131624928
8517,umap_2d,all_mixed,16,0.5,1.5,2,84,107,26,49,2.55,6,0.0307,2.2,9,4.38,0.013,0.8987,4.0986,4.1964,4.2014,190494.4282,5553.9592,56449.3972,0.8109,10.8179,7.4749,0.8398,0.0113,0.0663,0.28399325511376405
2886,pca_2d,all_mixed,8,0.2,2.0,2,42,15,30,3,0.71,3,0.0174,2.4,9,3.627,0.013,0.8987,4.2109,4.2526,4.2838,139354.7777,4960.9649,83774.299,0.6623,7.9392,10.8449,0.9954,0.0195,0.0454,0.28020347436240395
19428,dif_imc,all_mixed,20,0.6,2.0,2,69,40,38,9,1.16,5,0.0171,2.4,9,4.175,0.013,0.8987,3.0982,3.1068,2.8902,112756.2619,4713.2515,90917.17,0.9542,12.6184,12.402,1.2492,0.0111,0.0672,0.2142130057876903
2148,pca_2,all_mixed,20,0.6,2.0,2,68,45,33,10,1.32,6,0.0198,2.4,9,4.128,0.013,0.8987,3.63,3.6932,3.6065,150435.1716,5036.5321,72920.0646,0.9125,9.7875,8.779,1.093,0.0152,0.0554,0.2556543389526424
3210,pca_2d,all_mixed,20,0.5,2.0,2,79,94,27,42,2.38,7,0.0305,2.4,9,4.275,0.013,0.8987,3.5286,3.5858,3.6259,173370.4563,5628.892,58691.1221,1.0744,10.199,8.0047,0.94,0.017,0.0365,0.26242132872534385
3102,pca_2d,all_mixed,16,0.4,2.0,2,58,56,26,24,1.93,5,0.0339,2.5,9,3.946,0.013,0.8987,3.3379,3.3615,3.4369,185791.8826,4893.8532,64421.0539,0.7172,8.6822,7.0121,1.3986,0.0232,0.0333,0.2643207159492509
3027,pca_2d,all_mixed,12,0.5,1.5,2,69,85,23,39,2.46,5,0.0362,2.4,9,4.102,0.013,0.8987,3.8353,3.9364,3.935,163141.3058,4964.7547,60661.3975,1.0463,11.0148,5.4259,0.6964,0.007,0.0281,0.25894328280544077
8067,umap_2d,cont_rob,12,0.5,1.5,2,83,114,24,55,2.75,6,0.0335,2.6,9,4.32,0.013,0.8987,3.0078,3.0333,3.0919,52840.3591,4337.4587,109257.7373,0.954,11.1467,7.9457,2.1858,0.0179,0.0235,0.19807863185467448
3135,pca_2d,all_mixed,16,0.6,1.5,2,100,207,23,130,4.14,9,0.0418,2.4,9,4.498,0.013,0.8987,4.1013,4.2177,4.1222,204806.9311,5778.2301,48094.584,0.8225,13.065,5.3924,0.8035,0.0049,0.0196,0.2807265589936764
3228,pca_2d,all_mixed,20,0.6,2.0,2,145,310,32,197,4.28,14,0.0297,2.4,9,4.897,0.013,0.8987,3.7948,3.8755,3.8309,173852.8524,5379.1185,63844.8752,0.8708,9.9384,8.9334,1.0353,0.0143,0.0521,0.26961746961784105
3927,pca_full_2d,cont_rob,20,0.5,1.5,2,60,73,20,33,2.43,7,0.0412,2.4,9,4.021,0.013,0.8987,2.6624,2.6878,2.9822,99740.5784,7235.4747,100416.5025,0.7651,12.7619,6.649,1.4976,0.0347,0.0322,0.22170124117619508
3675,pca_full_2d,cont_rob,8,0.6,1.5,2,118,272,23,177,4.61,8,0.0394,2.5,10,4.651,0.014,0.8986,3.3022,3.3286,3.4962,84898.9632,5152.4612,115484.0748,0.8379,10.7237,7.2391,2.2199,0.0279,0.0248,0.23665406989801874
3657,pca_full_2d,cont_rob,8,0.5,1.5,2,65,75,23,33,2.31,3,0.0361,2.6,10,4.034,0.014,0.8986,2.895,2.9159,3.0059,96286.5263,5837.7534,91929.7719,0.6369,8.8059,8.9276,1.4039,0.0213,0.0298,0.20983178486100876
3639,pca_full_2d,cont_rob,8,0.4,1.5,2,44,32,21,9,1.45,3,0.0338,2.5,10,3.687,0.014,0.8986,2.6438,2.6611,2.8404,75338.014,5942.6737,109327.6741,0.8072,10.4972,5.3446,1.6935,0.0301,0.0222,0.20641509062076188
19245,dif_imc,all_mixed,12,0.6,1.5,2,48,25,27,4,1.04,5,0.0222,2.4,10,3.764,0.014,0.8986,3.0974,3.1483,3.1469,127412.3138,3470.6848,79527.1387,1.0528,9.3836,6.4995,0.797,0.0051,0.0764,0.21236240332800416
2055,pca_2,all_mixed,16,0.6,1.5,2,45,28,23,6,1.24,4,0.0283,2.5,10,3.679,0.014,0.8986,3.8626,3.9809,3.8968,180781.0975,4923.1622,47605.7779,0.8696,13.327,5.7656,0.8377,0.0054,0.0217,0.26193666017907974
3765,pca_full_2d,cont_rob,12,0.6,1.5,2,98,196,22,120,4.0,8,0.0412,2.5,10,4.459,0.014,0.8986,3.3325,3.3459,3.521,96868.6698,6074.4839,107938.2402,0.7442,10.3373,7.5349,1.8794,0.0269,0.0392,0.23921363863075432
3120,pca_2d,all_mixed,16,0.5,2.0,2,93,120,30,57,2.58,7,0.0281,2.4,10,4.411,0.014,0.8986,3.1668,3.2188,3.1955,153370.3406,3945.4533,72825.2585,1.003,11.002,6.8154,1.0826,0.0151,0.0312,0.23769552988200915
8175,umap_2d,cont_rob,16,0.6,1.5,2,130,347,24,241,5.34,12,0.0414,2.5,10,4.764,0.014,0.8986,2.3915,2.4227,2.524,57346.8038,4074.1426,114460.2222,0.9178,12.5334,9.7351,2.2725,0.0153,0.0151,0.17086827393682688
3012,pca_2d,all_mixed,12,0.4,2.0,2,60,44,29,13,1.47,5,0.0249,2.4,10,3.99,0.014,0.8986,3.5469,3.5695,3.3503,127904.5985,5440.0691,63941.1444,0.9027,10.7423,13.2785,1.0007,0.0156,0.0322,0.24126292540911656
3747,pca_full_2d,cont_rob,12,0.5,1.5,2,72,95,22,45,2.64,3,0.0372,2.6,10,4.135,0.014,0.8986,2.9464,2.9698,3.1821,88580.7074,6430.5503,102760.2467,0.8999,12.4703,8.8524,2.3577,0.0247,0.027,0.21751558319924993
3729,pca_full_2d,cont_rob,12,0.4,1.5,2,46,37,21,12,1.61,3,0.0357,2.6,10,3.713,0.014,0.8986,2.4666,2.462,2.5747,72651.5516,6870.0088,85473.0024,0.8364,10.4728,7.6846,2.1046,0.0242,0.0416,0.18635583704181702
8391,umap_2d,all_mixed,12,0.3,1.5,2,44,28,25,9,1.27,4,0.0296,2.2,10,3.703,0.014,0.8986,3.875,3.9491,4.0115,110914.2822,3053.6161,56115.8329,0.9626,9.7228,8.063,0.8848,0.0108,0.0635,0.24243240721633294
8610,umap_2d,all_mixed,20,0.5,2.0,2,121,142,41,62,2.35,8,0.0196,2.3,10,4.74,0.014,0.8986,4.3917,4.4261,4.4495,176506.0166,6429.8549,95654.9667,1.1476,9.384,31.4567,3.4754,0.0165,0.0545,0.30515659381249993
17715,edad_madre,cont_rob,8,0.6,1.5,2,47,29,23,5,1.23,3,0.0268,2.6,10,3.726,0.014,0.8986,3.2061,3.2293,3.3282,50535.0126,4564.9994,101684.4643,0.8641,10.139,7.8918,2.0552,0.0168,0.0407,0.20208736018042997
7941,umap_2d,cont_rob,8,0.3,1.5,2,42,24,24,6,1.14,3,0.0279,2.5,10,3.638,0.014,0.8986,3.503,3.4996,3.6463,54847.0962,5041.9627,98928.2077,0.7422,9.5315,6.7187,2.4424,0.022,0.0454,0.22119619376586008
17178,pn_hijo,all_mixed,16,0.6,2.0,2,71,46,34,9,1.3,3,0.0185,2.4,10,4.183,0.014,0.8986,4.3799,4.3701,4.3477,173968.1866,5839.4808,82011.8189,0.9301,10.5872,12.2285,1.9326,0.0199,0.0774,0.3031570498319947
18075,edad_madre,all_mixed,8,0.6,1.5,2,43,28,22,7,1.3,6,0.031,2.4,10,3.665,0.014,0.8986,3.4324,3.5467,3.5449,86135.1392,2486.9884,71539.5202,1.0438,13.443,5.2466,0.6628,0.0057,0.0649,0.21069976289237516
7959,umap_2d,cont_rob,8,0.4,1.5,2,58,56,24,22,1.93,4,0.0339,2.4,10,3.967,0.014,0.8986,3.0364,3.0769,3.1486,44979.2831,3792.9605,123074.1672,1.1348,12.7665,10.1927,2.5993,0.0165,0.0333,0.19827662355575995
3945,pca_full_2d,cont_rob,20,0.6,1.5,2,102,229,22,149,4.49,10,0.0445,2.5,10,4.517,0.014,0.8986,2.8207,2.8244,2.9558,68937.5595,6334.0317,94547.5037,0.7429,10.2924,7.5115,1.7123,0.026,0.0377,0.20283691563745346
3855,pca_full_2d,cont_rob,16,0.6,1.5,2,116,287,22,193,4.95,11,0.043,2.4,10,4.672,0.014,0.8986,2.8964,2.9155,3.0357,85185.6464,5867.2479,102912.1127,0.8331,11.282,7.4713,2.0117,0.0232,0.049,0.21132154459021713
3837,pca_full_2d,cont_rob,16,0.5,1.5,2,67,85,21,39,2.54,6,0.0384,2.4,10,4.122,0.014,0.8986,3.1217,3.1346,3.3896,93197.4093,6706.7106,124270.4281,0.9452,12.9461,4.845,1.9506,0.0368,0.029,0.24618929230729117
3819,pca_full_2d,cont_rob,16,0.4,1.5,2,43,35,20,12,1.63,4,0.0388,2.5,10,3.658,0.014,0.8986,2.8498,2.8286,3.0838,76357.9865,7510.7278,99595.6415,0.6726,12.4915,6.3721,1.7619,0.0379,0.0227,0.22240445751194696
19065,dif_imc,cont_rob,20,0.6,1.5,2,50,34,23,7,1.36,4,0.0278,2.6,11,3.794,0.016,0.8984,3.0665,3.0917,3.21,71847.5028,5248.9433,99469.1089,0.8757,10.3347,5.5918,1.8027,0.027,0.0384,0.218194459880278
9291,hibrido_umap_af,cont_rob,20,0.3,1.5,2,52,44,23,15,1.69,4,0.0332,2.7,11,3.78,0.016,0.8984,3.2381,3.2652,3.3328,48420.6372,3508.0624,108094.1275,0.8107,9.1108,8.0567,1.7101,0.0186,0.0189,0.20547240037631354
2904,pca_2d,all_mixed,8,0.3,2.0,2,51,20,34,3,0.78,3,0.0157,2.5,11,3.803,0.016,0.8984,4.1939,4.2513,4.2298,140564.2308,5668.8203,92577.1144,0.7956,9.7991,10.3049,1.129,0.0219,0.0554,0.28603335214641074
2847,pca_2d,cont_rob,20,0.5,1.5,2,72,88,23,39,2.44,5,0.0344,2.7,11,4.117,0.016,0.8984,3.464,3.4732,3.6875,91146.1025,6761.4338,83874.1966,0.7102,9.0471,6.0357,2.0442,0.0252,0.0525,0.2363197058872846
15015,imc_antes,all_mixed,16,0.6,1.5,2,44,26,22,4,1.18,2,0.0275,2.5,11,3.643,0.016,0.8984,4.0958,4.2193,4.2312,183078.053,5696.4229,47352.21,0.8933,11.5705,6.7995,0.7989,0.0108,0.0434,0.28021709886887175
8502,umap_2d,all_mixed,16,0.4,2.0,2,78,64,39,25,1.64,6,0.0213,2.3,11,4.278,0.016,0.8984,4.4079,4.4526,4.2784,174265.0586,6024.7013,81404.9569,0.8163,8.3086,36.468,4.0421,0.0088,0.0487,0.2897193941222445
17088,pn_hijo,all_mixed,12,0.6,2.0,2,77,44,43,10,1.14,3,0.015,2.5,11,4.24,0.016,0.8984,3.9712,3.9968,4.0713,120416.1683,4879.9717,98105.0787,1.0025,8.1679,12.4454,1.7661,0.0174,0.0607,0.2645377077413838
15108,imc_antes,all_mixed,20,0.6,2.0,2,68,47,32,11,1.38,5,0.0206,2.4,11,4.118,0.016,0.8984,3.5335,3.5875,3.4727,133094.1104,5559.5144,79750.1817,0.9451,9.6884,11.1906,1.0616,0.0213,0.0554,0.2537187926934876
2922,pca_2d,all_mixed,8,0.4,2.0,2,76,56,38,18,1.47,5,0.0196,2.4,11,4.226,0.016,0.8984,4.3903,4.4432,4.4794,175207.9756,6758.512,90121.8633,0.9182,10.0482,10.4184,1.2953,0.0154,0.0499,0.3005179867507716
16995,pn_hijo,all_mixed,8,0.6,1.5,2,53,33,26,6,1.25,4,0.0239,2.4,11,3.87,0.016,0.8984,3.839,3.9135,3.8951,163282.3974,4788.6136,52506.9315,0.868,12.0463,6.6853,0.8086,0.0046,0.0854,0.2525315544220041
2721,pca_2d,cont_rob,16,0.3,1.5,2,42,32,22,12,1.52,7,0.0372,2.6,11,3.626,0.016,0.8984,3.4905,3.5321,3.7143,54912.2779,4205.2794,76043.8038,0.3687,9.5515,9.1559,1.7619,0.0177,0.0232,0.20907885237683177
4053,pca_full_2d,all_mixed,12,0.2,1.5,2,42,25,26,9,1.19,3,0.029,2.6,11,3.587,0.016,0.8984,3.1021,3.1379,3.1444,190892.5923,4761.3278,58812.5602,0.9629,12.3761,5.9703,0.8599,0.0058,0.0454,0.23510146329849976
3138,pca_2d,all_mixed,16,0.6,2.0,2,162,332,38,208,4.1,11,0.0255,2.4,11,4.985,0.016,0.8984,3.9982,4.0555,3.9384,172576.68,6375.0945,72948.6222,1.0559,9.7292,8.2348,0.9123,0.0156,0.0579,0.2820255380309834
8085,umap_2d,cont_rob,12,0.6,1.5,2,122,289,23,190,4.74,8,0.0392,2.6,11,4.67,0.016,0.8984,3.0711,3.0956,3.1841,82783.8634,4647.1808,106538.5234,0.9477,9.8867,7.634,1.6907,0.0165,0.0161,0.21058925348861965
3030,pca_2d,all_mixed,12,0.5,2.0,2,113,145,36,68,2.57,8,0.0229,2.5,11,4.607,0.016,0.8984,3.6874,3.7144,3.7422,170810.1935,5940.4095,84182.3022,1.0923,8.9363,9.8986,1.252,0.0198,0.0341,0.27503594000907583
7185,umap_5_05,cont_rob,20,0.6,1.5,2,58,46,23,11,1.59,4,0.0278,2.6,12,3.931,0.017,0.8983,2.765,2.7936,2.937,64026.6397,5526.0604,106346.3123,0.7913,10.0193,8.0386,2.0644,0.0244,0.049,0.19905207172418596
14745,imc_antes,cont_rob,20,0.6,1.5,2,52,37,23,8,1.42,3,0.0279,2.6,12,3.803,0.017,0.8983,2.8104,2.816,2.9774,68569.1388,5858.3037,107336.0498,0.8362,9.5828,6.6113,2.101,0.0264,0.037,0.20555722533830348
7095,umap_5_05,cont_rob,16,0.6,1.5,2,60,50,23,13,1.67,3,0.0282,2.5,12,3.968,0.017,0.8983,3.0709,3.082,3.2608,63854.8955,5765.5586,118714.5282,0.8111,10.0074,6.4533,2.2018,0.0293,0.0475,0.22005033451241554
8409,umap_2d,all_mixed,12,0.4,1.5,2,58,48,26,16,1.66,5,0.029,2.2,12,3.972,0.017,0.8983,3.7385,3.7923,3.8451,149961.703,4308.5279,52246.4692,0.8754,9.4888,6.9926,0.9068,0.0083,0.0642,0.24736659993733742
7005,umap_5_05,cont_rob,12,0.6,1.5,2,60,51,23,14,1.7,4,0.0288,2.6,12,3.942,0.017,0.8983,2.6736,2.6912,2.8489,61669.1777,5589.2878,121706.8793,0.9992,10.2475,6.2243,2.2002,0.0263,0.0322,0.20070804006306875
2058,pca_2,all_mixed,16,0.6,2.0,2,78,51,39,12,1.31,5,0.017,2.5,12,4.242,0.017,0.8983,3.7573,3.8117,3.6787,148689.2912,5554.8566,82816.0466,1.084,9.9186,8.4118,1.1382,0.0161,0.06,0.2644105816605244
2739,pca_2d,cont_rob,16,0.4,1.5,2,51,47,22,18,1.84,6,0.0369,2.7,12,3.796,0.017,0.8983,3.2814,3.2948,3.544,71354.2936,5049.5251,110851.7475,0.3406,8.9766,7.7731,1.5242,0.0333,0.0377,0.23175342839445212
18078,edad_madre,all_mixed,8,0.6,2.0,2,86,58,42,14,1.35,6,0.0159,2.4,12,4.358,0.017,0.8983,3.7081,3.7554,3.7161,123741.0884,5039.1234,96446.3092,1.0147,14.2309,18.6913,1.8266,0.0247,0.0844,0.2647626796996795
16725,pn_hijo,cont_rob,12,0.6,1.5,2,48,32,22,6,1.33,4,0.0284,2.5,12,3.753,0.017,0.8983,2.3835,2.3662,2.5065,44055.2186,6626.0581,97555.8348,0.6697,10.0112,7.3302,1.6897,0.0321,0.0399,0.181590433580304
9039,hibrido_umap_af,cont_rob,8,0.4,1.5,2,58,59,23,24,2.03,3,0.0357,2.9,13,3.848,0.018,0.8982,2.0188,2.0598,2.1736,60075.9583,4098.4903,128533.7719,1.0479,11.3452,6.2038,2.0237,0.0243,0.0333,0.1716047053572841
2595,pca_2d,cont_rob,8,0.6,1.5,2,140,399,23,282,5.7,11,0.041,2.8,13,4.742,0.018,0.8982,2.552,2.5514,2.6498,73182.1762,5039.9586,129682.8972,0.8341,9.9836,7.7658,2.1486,0.0273,0.041,0.2007486312021546
9129,hibrido_umap_af,cont_rob,12,0.4,1.5,2,53,51,23,21,1.92,3,0.037,3.0,13,3.689,0.018,0.8982,2.4004,2.4599,2.5497,65980.6009,4368.1908,114192.1753,1.1388,11.039,9.2731,1.8421,0.0144,0.0185,0.17622561899370093
10155,mgAF_total,cont_rob,8,0.6,1.5,2,58,48,23,13,1.66,3,0.029,2.7,13,3.885,0.018,0.8982,3.1692,3.2083,3.3606,85596.2621,5133.4539,110337.7046,0.7406,10.2725,7.8584,2.1098,0.0241,0.0169,0.2248578681604404
615,pca_1,cont_rob,16,0.6,1.5,2,57,45,23,11,1.58,2,0.0282,2.6,13,3.867,0.018,0.8982,3.0256,3.0269,3.2195,85773.4023,6432.2672,111726.4486,0.8318,8.9974,6.2348,2.0399,0.0305,0.0339,0.22760437599153183
2649,pca_2d,cont_rob,12,0.4,1.5,2,51,41,23,13,1.61,4,0.0322,2.5,13,3.816,0.018,0.8982,2.6252,2.6397,2.7989,68038.5281,6138.3446,104623.206,0.8482,12.395,9.2719,2.231,0.0232,0.0192,0.1931588497505542
13665,total_AF_mg,cont_rob,20,0.6,1.5,2,51,34,23,6,1.33,2,0.0267,2.7,13,3.741,0.018,0.8982,3.2412,3.2501,3.5017,70004.3678,6400.2964,114947.4205,0.8547,9.8336,6.9353,2.057,0.0333,0.0192,0.2348973662707543
16635,pn_hijo,cont_rob,8,0.6,1.5,2,52,36,23,7,1.38,2,0.0271,2.6,13,3.781,0.018,0.8982,2.7872,2.8072,2.9774,68378.7,5838.1763,105559.9789,0.6758,9.5966,8.1076,2.1467,0.0267,0.037,0.20341528313926327
7995,umap_2d,cont_rob,8,0.6,1.5,2,118,293,23,198,4.97,8,0.0424,2.9,13,4.594,0.018,0.8982,2.751,2.775,2.8696,83389.4571,4176.037,110303.7471,0.7915,7.9878,7.3738,1.6751,0.0197,0.0167,0.2005605769799854
8625,umap_2d,all_mixed,20,0.6,1.5,2,120,269,26,175,4.48,11,0.0377,2.3,13,4.67,0.018,0.8982,4.0304,4.12,4.108,163728.1092,4673.7747,51254.8162,0.9416,10.0886,7.5717,0.9117,0.0119,0.0764,0.2713516791317196
1605,pca_2,cont_rob,12,0.6,1.5,2,54,39,23,8,1.44,2,0.0273,2.7,13,3.818,0.018,0.8982,3.1206,3.1345,3.2898,68211.6934,5666.1351,104764.2487,0.8117,9.0146,6.8013,1.8811,0.0258,0.0357,0.21733277830981224
2667,pca_2d,cont_rob,12,0.5,1.5,2,83,114,23,54,2.75,8,0.0335,2.6,13,4.302,0.018,0.8982,2.7615,2.7773,2.994,50497.5922,5790.4232,123490.2888,0.9339,10.9909,7.8229,1.7704,0.0317,0.0235,0.20665882377943287
1695,pca_2,cont_rob,16,0.6,1.5,2,50,32,23,5,1.28,2,0.0261,2.7,13,3.754,0.018,0.8982,3.128,3.1433,3.3044,71740.5078,6047.9167,110973.7523,0.8513,9.1506,5.0387,1.8795,0.0278,0.0384,0.22303680105827425
9255,hibrido_umap_af,cont_rob,16,0.6,1.5,2,124,314,23,213,5.06,8,0.0412,3.0,13,4.567,0.018,0.8982,3.0777,3.1083,3.1834,110695.6923,5018.8959,104218.5165,0.875,9.0886,7.6256,2.0552,0.0163,0.046,0.2210398474169674
14565,imc_antes,cont_rob,12,0.6,1.5,2,52,35,23,6,1.35,2,0.0264,2.7,13,3.767,0.018,0.8982,2.7692,2.786,2.9774,68058.7218,5799.3079,111583.8507,0.8008,10.296,6.9617,2.0517,0.0296,0.037,0.20836377593748648
9381,hibrido_umap_af,all_mixed,8,0.3,1.5,2,46,22,27,3,0.96,4,0.0213,2.6,13,3.673,0.018,0.8982,2.8936,2.9644,2.9607,132057.8368,3424.6329,68080.5201,0.871,11.0346,6.3635,0.7252,0.0104,0.0416,0.20968256608520022
9579,hibrido_umap_af,all_mixed,16,0.4,1.5,2,52,31,27,6,1.19,3,0.0234,2.4,13,3.805,0.018,0.8982,3.4762,3.508,3.5002,163611.8454,4626.3495,72924.6844,0.7557,11.4997,6.5368,0.8543,0.0047,0.0544,0.23839415164821467
10245,mgAF_total,cont_rob,12,0.6,1.5,2,53,38,23,8,1.43,2,0.0276,2.6,13,3.783,0.018,0.8982,3.1312,3.1298,3.3428,68167.8044,5842.6895,123654.8289,0.8317,9.4918,6.8344,1.9888,0.0354,0.0185,0.23309575137926788
9327,hibrido_umap_af,cont_rob,20,0.5,1.5,2,83,117,23,57,2.82,3,0.0344,2.8,13,4.208,0.018,0.8982,3.0188,3.0213,3.1212,81259.8512,5104.4089,116198.3342,0.9768,8.8804,7.5818,2.0779,0.0198,0.0235,0.2133378158543633
2685,pca_2d,cont_rob,12,0.6,1.5,2,143,405,23,285,5.66,8,0.0399,2.8,13,4.784,0.018,0.8982,2.999,3.0142,3.1807,56798.1656,5081.861,110589.3356,0.8683,9.0323,6.2333,1.7964,0.0291,0.0272,0.2133316927607385
1515,pca_2,cont_rob,8,0.6,1.5,2,56,43,23,10,1.54,3,0.0279,2.7,13,3.848,0.018,0.8982,3.075,3.0685,3.2296,87924.5631,6060.9116,116202.4425,0.7986,9.2123,7.2981,2.004,0.0278,0.0507,0.22715269471318522
5835,umap_30_01,cont_rob,8,0.6,1.5,2,56,44,23,11,1.57,2,0.0286,2.9,13,3.794,0.018,0.8982,2.467,2.4766,2.6349,63596.2793,5999.509,121695.1912,0.9335,10.4658,6.5496,2.1038,0.0311,0.0507,0.19830717612548232
705,pca_1,cont_rob,20,0.6,1.5,2,51,33,23,5,1.29,2,0.0259,2.7,13,3.743,0.018,0.8982,3.3658,3.3852,3.5963,94395.3471,5888.4394,114429.1157,0.8155,9.9148,8.6417,2.0748,0.0265,0.0377,0.24083352364078045
14475,imc_antes,cont_rob,8,0.6,1.5,2,53,37,23,7,1.4,2,0.0269,2.7,13,3.786,0.018,0.8982,2.9323,2.9589,3.1826,67875.4631,6114.4178,109458.3646,0.8037,10.542,7.6902,2.0858,0.0296,0.0363,0.21512994464518256
9201,hibrido_umap_af,cont_rob,16,0.3,1.5,2,40,23,23,6,1.15,3,0.0295,2.5,13,3.544,0.018,0.8982,2.6741,2.6441,2.7994,50765.703,5953.5472,143051.7327,0.7457,8.5834,7.3865,1.7533,0.0399,0.0244,0.21400283210022938
6915,umap_5_05,cont_rob,8,0.6,1.5,2,58,47,23,12,1.62,2,0.0284,2.8,13,3.874,0.018,0.8982,2.9941,3.007,3.1703,64917.9599,5926.9626,117530.1328,0.819,9.1553,7.857,1.8666,0.0272,0.049,0.2143833563128944
11235,mgAF_suple_1T,cont_rob,8,0.6,1.5,2,50,32,23,5,1.28,2,0.0261,2.7,13,3.721,0.018,0.8982,3.4838,3.5098,3.7764,95062.4145,5755.9833,112810.7846,0.8305,9.504,6.9749,2.1607,0.027,0.0196,0.24681787489174822
9219,hibrido_umap_af,cont_rob,16,0.4,1.5,2,51,43,23,15,1.69,3,0.0337,2.5,13,3.812,0.018,0.8982,3.4771,3.4336,3.544,72018.8956,5308.4553,121630.2064,0.7352,7.8619,7.3084,1.4842,0.0333,0.0192,0.2444257521976048
9111,hibrido_umap_af,cont_rob,12,0.3,1.5,2,43,32,23,12,1.49,5,0.0354,2.8,13,3.568,0.018,0.8982,2.2888,2.3415,2.4348,76429.9168,4069.6852,101386.3631,0.8117,10.5592,11.7074,2.0065,0.0173,0.0227,0.1744773121835795
19875,dias_saf,cont_rob,8,0.6,1.5,2,61,55,23,17,1.8,2,0.0301,2.8,13,3.891,0.018,0.8982,3.02,3.0554,3.1841,62994.967,4181.4412,123328.4592,0.9043,10.0184,7.6149,2.0502,0.0261,0.0161,0.21536793879239277
9345,hibrido_umap_af,cont_rob,20,0.6,1.5,2,113,243,23,153,4.3,8,0.0384,2.7,13,4.549,0.018,0.8982,3.0615,3.0729,3.2156,118144.5893,5786.3188,116031.1631,0.7461,8.8138,8.0512,1.9677,0.0246,0.0503,0.23446109803891288
15825,eg_hijo,cont_rob,20,0.6,1.5,2,55,41,23,9,1.49,2,0.0276,2.7,13,3.832,0.018,0.8982,3.0624,3.0712,3.2383,67271.5952,5583.6233,111011.6791,1.0193,9.6855,7.025,1.8636,0.0249,0.035,0.2160626351349113
4935,umap_15_02,cont_rob,16,0.6,1.5,2,51,36,23,8,1.41,2,0.0282,2.9,13,3.7,0.018,0.8982,2.8456,2.8511,2.9443,93764.473,5312.5535,111029.1836,1.0123,9.3697,8.6202,2.1,0.019,0.0554,0.2096703091255625
2577,pca_2d,cont_rob,8,0.5,1.5,2,83,117,23,57,2.82,3,0.0344,2.6,13,4.267,0.018,0.8982,2.9722,3.0085,3.2356,51314.7122,5654.4963,114607.3138,0.9173,10.6281,7.1634,2.1134,0.0275,0.0119,0.20934095420173796
18975,dif_imc,cont_rob,16,0.6,1.5,2,50,33,23,6,1.32,3,0.0269,2.7,13,3.74,0.018,0.8982,3.341,3.3343,3.5124,72482.6853,6062.1136,103590.2679,0.9882,9.3937,5.6116,1.9197,0.027,0.0384,0.23107506630046135
